,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
3407,SZ,Eswatini,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,51.201,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
3408,SZ,Eswatini,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,49.927,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
3409,SZ,Eswatini,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,48.365,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
3410,SZ,Eswatini,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,46.973,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
3411,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,5.449,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3412,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,5.455,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3413,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,5.45,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3414,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,6.246,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3415,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,6.356,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3416,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,4.752,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3417,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,4.515,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3418,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,4.25,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3419,ET,Ethiopia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,4.031,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
3420,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3421,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3422,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3423,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3424,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3425,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3426,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3427,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3428,FO,Faroe Islands,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
3429,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,15.133,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3430,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,15.296,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3431,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,15.729,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3432,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,16.146,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3433,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,16.749,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3434,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,15.28,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3435,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,15.207,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3436,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,15.117,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3437,FJ,Fiji,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,14.992,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
3438,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,18.68,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3439,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,16.106,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3440,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,14.138,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3441,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,17.058,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3442,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,21.193,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3443,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,17.128,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3444,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,16.958,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3445,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,20.041,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3446,FI,Finland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,20.057,Europe & Central Asia,High income,Not classified,24.9525,60.1608
3447,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,18.603,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3448,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,17.419,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3449,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,17.856,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3450,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,19.252,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3451,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,20.398,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3452,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,19.929,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3453,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,20.953,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3454,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,22.572,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3455,FR,France,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,24.938,Europe & Central Asia,High income,Not classified,2.35097,48.8566
3456,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,36.459,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3457,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,36.378,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3458,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,36.815,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3459,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,38.858,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3460,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,41.469,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3461,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,36.499,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3462,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,36.201,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3463,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,35.867,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3464,PF,French Polynesia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,35.778,East Asia & Pacific,High income,Not classified,-149.57,-17.535
3465,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,36.283,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3466,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,36.407,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3467,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,36.64,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3468,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,38.244,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3469,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,39.702,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3470,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,36.711,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3471,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,36.804,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3472,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,36.532,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3473,GA,Gabon,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,36.191,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
3474,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,10.83,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3475,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,10.811,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3476,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,10.163,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3477,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,10.444,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3478,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,10.14,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3479,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,7.809,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3480,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,7.15,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3481,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,8.415,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3482,GM,"Gambia, The","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,9.815,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
3483,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,29.863,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3484,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,29.931,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3485,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,30.136,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3486,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,30.603,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3487,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,30.851,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3488,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,30.059,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3489,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,29.691,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3490,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,28.687,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3491,GE,Georgia,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,35.019,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
3492,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,6.604,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3493,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,6.02,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3494,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,6.049,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3495,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,6.665,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3496,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,7.862,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3497,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,5.859,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3498,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,6.22,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3499,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,6.77,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3500,DE,Germany,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,7.079,Europe & Central Asia,High income,Not classified,13.4115,52.5235
3501,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,5.347,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3502,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,5.352,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3503,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,5.402,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3504,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,5.985,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3505,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,6.319,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3506,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,5.875,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3507,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,6.107,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3508,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,6.375,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3509,GH,Ghana,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,10.616,Sub-Saharan Africa ,Lower middle income,IDA,-0.20795,5.57045
3510,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,,Europe & Central Asia,High income,Not classified,,
3511,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,,Europe & Central Asia,High income,Not classified,,
3512,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,,Europe & Central Asia,High income,Not classified,,
3513,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,,Europe & Central Asia,High income,Not classified,,
3514,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,,Europe & Central Asia,High income,Not classified,,
3515,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,,Europe & Central Asia,High income,Not classified,,
3516,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,,Europe & Central Asia,High income,Not classified,,
3517,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,,Europe & Central Asia,High income,Not classified,,
3518,GI,Gibraltar,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,,Europe & Central Asia,High income,Not classified,,
3519,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,22.375,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3520,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,26.543,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3521,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,31.29,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3522,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,35.39,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3523,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,33.74,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3524,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,34.754,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3525,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,40.011,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3526,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,43.392,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3527,GR,Greece,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,47.223,Europe & Central Asia,High income,Not classified,23.7166,37.9792
3528,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3529,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3530,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3531,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3532,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3533,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3534,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3535,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3536,GL,Greenland,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,,Europe & Central Asia,High income,Not classified,-51.7214,64.1836
3537,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3538,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3539,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3540,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3541,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3542,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3543,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3544,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3545,GD,Grenada,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,,Latin America & Caribbean ,Upper middle income,Blend,-61.7449,12.0653
3546,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,12.876,East Asia & Pacific,High income,Not classified,144.794,13.4443
3547,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,12.852,East Asia & Pacific,High income,Not classified,144.794,13.4443
3548,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,13.032,East Asia & Pacific,High income,Not classified,144.794,13.4443
3549,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,14.353,East Asia & Pacific,High income,Not classified,144.794,13.4443
3550,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,15.401,East Asia & Pacific,High income,Not classified,144.794,13.4443
3551,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,13.131,East Asia & Pacific,High income,Not classified,144.794,13.4443
3552,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,13.125,East Asia & Pacific,High income,Not classified,144.794,13.4443
3553,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,12.999,East Asia & Pacific,High income,Not classified,144.794,13.4443
3554,GU,Guam,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,12.889,East Asia & Pacific,High income,Not classified,144.794,13.4443
3555,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,4.624,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3556,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,4.326,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3557,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,6.274,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3558,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,3.789,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3559,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,5.157,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3560,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,4.461,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3561,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,4.679,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3562,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,4.939,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3563,GT,Guatemala,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,5.582,Latin America & Caribbean ,Upper middle income,IBRD,-90.5328,14.6248
3564,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2024,7.068,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3565,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2023,7.071,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3566,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2022,7.095,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3567,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2021,7.976,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3568,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2020,8.414,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3569,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2019,6.988,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3570,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2018,6.616,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3571,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2017,6.436,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
3572,GN,Guinea,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",2016,6.35,Sub-Saharan Africa ,Lower middle income,IDA,-13.7,9.51667
